,Children,Age,Income,Marital,Gender,Churn,Tenure,MonthlyCharge
5957,1,80,13467.9,Never Married,Female,No,70.28188,137.4684
5958,9,36,38900.92,Separated,Male,No,39.54414,149.9707
5959,0,70,105022.5,Never Married,Female,No,55.47474,157.4698
5960,0,42,95075.46,Divorced,Male,No,56.12583,134.9509
5961,4,24,18934.36,Never Married,Female,Yes,61.77794,212.6228
5962,7,39,61815.08,Never Married,Male,No,69.8304,162.4653
5963,1,55,23572.65,Separated,Male,No,70.35146,114.9728
5964,1,69,22004.51,Separated,Male,No,52.70133,194.9699
5965,1,22,32064.16,Divorced,Male,No,66.69393,277.6513
5966,1,85,26719.24,Divorced,Female,No,56.51994,182.4433
5967,4,85,20302.73,Separated,Male,No,47.22872,172.4555
5968,7,30,11251.45,Widowed,Male,No,60.6298,159.9349
5969,2,78,102806.5,Widowed,Male,No,68.37603,134.9509
5970,4,54,30332.37,Divorced,Male,No,69.36054,132.4798
5971,8,51,46309.38,Married,Male,No,65.61605,112.4844
5972,0,36,28434.15,Married,Male,No,49.60721,117.4392
5973,4,22,24461.27,Separated,Female,No,63.43072,149.9776
5974,3,32,26525.07,Divorced,Male,No,61.51035,227.4754
5975,1,40,81454.54,Married,Female,Yes,45.09378,222.6143
5976,1,27,10522.04,Never Married,Female,No,69.37615,200.1185
5977,10,29,45501.77,Separated,Male,No,63.26277,172.4555
5978,3,40,91951.17,Widowed,Female,No,58.96627,134.9509
5979,2,24,28922.97,Separated,Male,No,65.29336,197.4876
5980,0,47,68899.06,Divorced,Female,No,67.28766,182.4833
5981,1,27,30943.33,Divorced,Female,No,57.91581,230.1344
5982,0,23,68699.53,Divorced,Female,No,63.18965,149.9621
5983,0,26,16917.78,Married,Female,No,67.6047,232.6415
5984,0,73,88197.14,Widowed,Male,No,65.4571,202.6829
5985,2,28,4348.83,Separated,Male,No,47.50976,222.6654
5986,1,57,27358.17,Married,Male,Yes,50.69944,275.1336
5987,4,82,45442.15,Divorced,Male,No,57.16208,114.9658
5988,0,41,18012.16,Separated,Male,No,71.66334,172.4579
5989,1,32,84409.23,Never Married,Male,No,64.19903,105.011
5990,1,42,63482.69,Married,Female,No,48.95603,107.482
5991,1,79,27920.91,Married,Male,No,47.94402,124.9607
5992,5,41,2447.86,Widowed,Male,Yes,36.05308,242.6573
5993,1,26,43750.13,Married,Male,No,67.18986,104.9781
5994,1,43,28208.48,Separated,Male,No,62.27397,192.4404
5995,2,73,23361.98,Divorced,Female,No,62.38889,142.4689
5996,3,23,13467.7,Widowed,Male,No,67.27106,245.1457
5997,2,81,7977.38,Married,Male,No,58.42303,124.9607
5998,6,42,9039.85,Divorced,Male,Yes,58.94486,245.147
5999,3,65,28627.89,Separated,Male,No,71.88705,182.447
6000,0,68,13970.62,Married,Female,No,44.09777,162.4827
6001,0,64,30067.59,Never Married,Female,No,70.62164,242.6106
6002,2,47,52288.11,Divorced,Male,No,63.92945,172.4579
6003,3,25,27034.63,Widowed,Female,No,59.46448,94.97283
6004,2,65,42345.21,Divorced,Female,No,70.56628,172.4705
6005,3,25,12346.69,Divorced,Female,No,56.08957,114.9728
6006,0,67,13077.96,Never Married,Male,No,69.30257,172.4624
6007,3,32,20447.16,Separated,Male,No,64.60955,82.49655
6008,1,74,12778.1,Never Married,Male,No,63.00351,157.4698
6009,0,65,9001.05,Married,Male,Yes,64.81359,220.1149
6010,0,82,12145.15,Never Married,Female,No,54.22687,255.1417
6011,3,48,4998.9,Divorced,Male,No,62.21334,162.4653
6012,2,54,35629.29,Divorced,Male,No,63.31259,127.4783
6013,0,68,56074.77,Married,Nonbinary,No,60.52991,194.9768
6014,2,24,13209.19,Married,Female,Yes,49.22913,265.147
6015,0,37,20621.67,Married,Male,No,68.69263,177.6508
6016,0,61,31456.21,Never Married,Female,No,50.20686,179.9656
6017,1,33,31292.07,Married,Female,No,63.5434,277.6375
6018,1,79,50822.04,Divorced,Female,No,52.07024,92.45514
6019,2,39,10269.12,Never Married,Female,No,67.99211,129.9778
6020,7,42,14802.57,Never Married,Male,No,68.19039,194.9581
6021,0,58,14611.28,Never Married,Male,No,66.78366,167.4847
6022,0,59,32714.76,Separated,Male,No,54.35016,117.5152
6023,3,48,66220.67,Never Married,Male,No,62.9411,115.0021
6024,0,31,2682.63,Never Married,Female,No,55.20008,182.4833
6025,0,57,9136.47,Never Married,Female,Yes,63.47945,222.6281
6026,0,75,13830.68,Never Married,Male,No,70.6626,220.1478
6027,0,58,13090.39,Separated,Female,No,46.80924,147.4783
6028,0,66,26992.77,Separated,Male,No,61.99036,137.4978
6029,0,82,86574.82,Divorced,Female,No,63.86174,125.0073
6030,2,36,46932.29,Widowed,Nonbinary,No,69.02601,149.9621
6031,5,46,59865.13,Never Married,Male,No,58.43007,154.9919
6032,8,68,27289.75,Never Married,Female,No,68.93162,164.967
6033,7,55,30938.57,Separated,Male,No,69.026,187.6094
6034,4,47,131680.1,Married,Female,Yes,58.36624,182.49
6035,8,18,29377.52,Never Married,Female,No,42.05546,157.4698
6036,2,84,33896.9,Never Married,Male,No,55.08862,149.9447
6037,1,86,18543.4,Separated,Male,No,36.44011,137.4686
6038,5,32,18213.56,Never Married,Male,No,50.07627,147.4738
6039,2,24,5911.67,Never Married,Female,No,42.10529,124.9643
6040,4,63,106634.6,Never Married,Female,No,60.75598,184.9797
6041,3,72,21574.46,Widowed,Male,Yes,41.60875,220.1615
6042,1,20,17631.83,Divorced,Female,No,68.46483,174.9882
6043,4,47,57748.04,Widowed,Male,No,66.69757,242.6326
6044,1,54,52047.27,Separated,Male,No,66.50887,220.1323
6045,0,80,70453.29,Never Married,Female,No,47.34607,152.466
6046,2,67,52212.6,Separated,Male,No,60.17035,149.9845
6047,1,72,40181.23,Never Married,Female,No,52.42844,162.4689
6048,4,33,25212.48,Divorced,Male,No,68.50196,140.0013
6049,7,19,76525.77,Widowed,Female,No,67.57419,154.9618
6050,0,44,39240.76,Married,Female,No,63.88777,162.5299
6051,2,76,57236.92,Never Married,Female,No,62.09662,162.4608
6052,3,21,20725.92,Never Married,Female,No,66.03293,129.9926
6053,1,24,26217.35,Never Married,Female,No,48.02057,127.4421
6054,6,85,16280.67,Separated,Male,No,61.43691,159.9349
6055,3,53,44344.5,Widowed,Male,No,70.04054,192.4404
6056,3,18,33751.2,Separated,Female,No,58.54873,149.9621
6057,0,33,29438.79,Separated,Female,No,50.48601,182.4538
6058,1,70,40030.35,Married,Male,No,65.18605,164.9715
6059,1,18,24495.35,Never Married,Female,No,64.20616,112.4551
6060,0,53,12101.41,Widowed,Female,No,48.30622,172.4441
6061,1,83,53461.53,Separated,Male,Yes,61.63974,197.4702
6062,0,29,40165.02,Separated,Female,No,45.58687,184.967
6063,2,76,47557.16,Separated,Male,No,67.09106,232.6707
6064,7,86,9637.9,Widowed,Male,No,51.0221,175.1331
6065,1,33,86416.45,Never Married,Female,No,61.76772,142.4827
6066,1,24,25042.36,Divorced,Female,No,71.7248,192.4885
6067,8,28,1593.63,Separated,Female,No,60.03811,174.9768
6068,4,18,10979.96,Separated,Male,No,61.51052,172.4579
6069,1,73,13313.87,Married,Female,No,68.2985,220.1185
6070,0,37,44584.01,Never Married,Male,No,48.79525,210.1051
6071,4,73,13378.66,Never Married,Female,No,57.38041,207.4974
6072,0,75,40248.81,Married,Female,Yes,66.34669,232.6378
6073,2,68,55409.09,Married,Male,Yes,40.94814,225.132
6074,3,87,23775.65,Divorced,Female,No,50.46332,134.9509
6075,4,27,21907.65,Separated,Male,No,52.35716,144.9607
6076,3,57,55499.61,Separated,Female,No,68.5356,117.5015
6077,4,52,67205.55,Divorced,Male,No,42.25776,142.4827
6078,1,45,6313.21,Divorced,Male,No,52.36613,190.127
6079,2,18,23069.81,Divorced,Male,No,56.24027,162.4526
6080,0,22,24014.24,Widowed,Male,No,55.90137,152.4798
6081,3,46,31612.9,Married,Nonbinary,No,44.49898,129.9483
6082,1,27,40293.84,Never Married,Female,Yes,45.7211,207.4754
6083,3,69,37477.74,Separated,Male,No,40.77723,142.5007
6084,0,71,27376.4,Never Married,Female,No,62.83437,140.0049
6085,0,34,2131.46,Never Married,Male,No,68.66575,137.4836
6086,9,57,60943.41,Divorced,Female,No,56.7924,117.4858
6087,2,75,17193.14,Widowed,Female,No,60.20473,152.4441
6088,2,79,8197.24,Separated,Female,No,69.93388,242.6281
6089,8,76,68046.98,Married,Male,No,69.76328,182.4762
6090,3,66,16226.95,Divorced,Male,No,59.96515,169.9447
6091,1,38,26129.71,Separated,Female,Yes,45.62317,162.4676
6092,1,65,16403.11,Married,Male,No,67.1217,172.4742
6093,4,81,15935.25,Married,Male,No,49.50927,104.9781
6094,5,36,57501.66,Divorced,Male,No,58.62812,162.4526
6095,0,26,50556.0,Separated,Male,No,66.94572,179.9476
6096,2,22,30630.9,Never Married,Male,No,62.46678,162.447
6097,2,49,29261.45,Widowed,Female,No,71.52189,184.961
6098,1,88,30819.18,Widowed,Female,No,69.87194,124.9607
6099,1,52,50181.69,Never Married,Male,No,54.60066,137.4616
6100,1,40,115239.5,Married,Male,No,48.95286,102.4746
6101,2,35,19755.4,Widowed,Male,No,66.58949,92.45514
6102,4,87,38556.54,Married,Female,No,63.40077,172.4705
6103,3,49,61396.06,Separated,Female,No,61.28932,164.9785
6104,0,83,14571.81,Separated,Female,No,68.15887,152.4441
6105,0,40,25993.77,Separated,Male,Yes,56.95876,235.1555
6106,3,72,27744.81,Divorced,Female,No,62.77848,159.9349
6107,2,51,42934.29,Never Married,Female,No,64.54916,214.9663
6108,4,81,34424.64,Widowed,Male,No,55.42423,107.4958
6109,3,68,121118.5,Widowed,Female,No,64.61204,152.4441
6110,1,49,39126.86,Widowed,Female,No,67.15389,114.9658
6111,1,42,8817.04,Divorced,Female,No,56.42112,222.6326
6112,1,36,16327.69,Married,Female,No,64.16811,142.4713
6113,1,82,44373.59,Separated,Male,No,67.49275,127.4421
6114,1,24,23800.51,Divorced,Female,No,67.99357,159.9476
6115,0,24,5625.39,Separated,Male,No,61.72696,200.1185
6116,2,53,28119.92,Widowed,Female,No,50.36108,162.4526
6117,3,22,44598.46,Divorced,Male,No,49.04885,159.9875
6118,2,63,24767.05,Separated,Nonbinary,Yes,63.41331,267.6427
6119,3,36,36890.17,Separated,Female,No,57.54902,255.1336
6120,3,88,38674.2,Separated,Male,No,50.22175,204.961
6121,4,69,13944.19,Never Married,Male,No,53.66326,197.484
6122,1,39,57290.83,Divorced,Male,No,40.35081,230.1344
6123,3,82,22121.83,Never Married,Female,No,67.73428,149.9598
6124,0,39,55044.0,Separated,Male,No,55.76068,127.4421
6125,3,88,29803.1,Divorced,Male,No,68.24302,187.4847
6126,0,64,28409.36,Widowed,Female,No,56.736,139.9512
6127,3,49,5666.72,Divorced,Nonbinary,No,43.51717,147.4421
6128,4,30,35026.08,Widowed,Female,No,58.6209,112.4844
6129,4,29,16759.04,Separated,Male,No,56.86301,172.4404
6130,1,47,167846.0,Separated,Nonbinary,No,62.6686,184.9797
6131,6,64,39291.83,Widowed,Female,No,47.65726,157.4698
6132,1,41,102609.3,Never Married,Male,No,58.26304,92.5018
6133,0,67,21294.02,Separated,Male,No,64.7292,182.497
6134,1,89,45697.72,Married,Male,No,49.28233,95.01949
6135,3,52,22036.29,Widowed,Male,No,60.15262,112.4551
6136,4,65,132149.5,Separated,Female,No,47.34761,257.6549
6137,1,34,113595.2,Divorced,Male,No,63.66258,235.1372
6138,0,70,41978.12,Never Married,Female,No,58.41511,154.9919
6139,0,71,82500.7,Divorced,Male,No,71.01166,152.4579
6140,4,79,38645.01,Married,Female,No,64.37976,149.9447
6141,9,29,52658.25,Married,Nonbinary,No,65.48954,159.9656
6142,0,62,38157.4,Divorced,Male,Yes,59.16267,267.6647
6143,6,69,51826.63,Divorced,Female,No,71.73306,204.961
6144,3,56,12490.92,Divorced,Female,No,66.95572,220.1185
6145,0,18,14551.81,Divorced,Female,No,57.50554,204.9797
6146,3,62,24503.38,Married,Female,No,49.40477,142.4526
6147,1,79,45578.06,Married,Female,No,59.97525,127.4586
6148,3,66,17812.53,Widowed,Female,No,55.40938,149.9776
6149,2,59,2131.71,Married,Female,No,56.84855,192.4404
6150,4,63,28635.7,Married,Male,No,67.89181,184.9647
6151,4,89,25195.84,Never Married,Female,No,44.75964,127.4601
6152,1,77,69959.26,Married,Female,No,65.79896,199.9902
6153,2,54,54835.61,Never Married,Female,Yes,50.07284,235.1555
6154,0,44,51321.51,Never Married,Female,No,59.81234,104.9629
6155,2,58,129787.2,Never Married,Male,No,57.1124,112.4551
6156,1,59,54797.32,Widowed,Female,No,63.99841,172.4885
6157,3,65,39713.66,Separated,Female,No,60.16638,149.9598
6158,0,40,38060.22,Married,Female,No,68.96601,149.9928
6159,4,40,57602.95,Never Married,Nonbinary,No,55.66796,175.0211
6160,1,62,39021.86,Married,Female,No,60.78156,222.6281
6161,0,43,25767.04,Never Married,Female,No,56.56567,154.9618
6162,3,57,20664.99,Separated,Female,Yes,62.36767,242.6106
6163,3,33,27751.19,Divorced,Female,No,55.28091,169.9671
6164,1,65,8565.31,Divorced,Male,No,64.10363,137.5165
6165,0,27,13080.72,Widowed,Male,No,61.53705,149.9447
6166,0,41,26235.49,Separated,Female,No,68.33092,159.9875
6167,1,33,20782.65,Separated,Female,No,68.87727,184.9785
6168,9,57,12457.29,Married,Male,No,67.20609,127.4601
6169,1,21,11464.09,Divorced,Male,No,56.53318,255.1555
6170,1,27,103510.7,Widowed,Female,No,63.67919,127.4601
6171,2,27,79197.42,Separated,Male,No,71.65389,129.9621
6172,2,84,105193.1,Divorced,Male,No,44.55455,162.4827
6173,0,57,64728.95,Divorced,Male,No,47.98288,157.4836
6174,0,58,12883.78,Widowed,Male,No,56.37649,104.9643
6175,7,36,17563.99,Separated,Female,No,66.98487,94.97283
6176,2,84,80205.9,Divorced,Female,No,50.56974,222.6609
6177,4,35,42964.38,Widowed,Female,No,65.9038,182.4538
6178,6,58,15095.8,Married,Female,No,60.36546,142.4713
6179,4,46,53833.45,Widowed,Female,No,51.34296,232.6228
6180,0,89,19533.69,Divorced,Female,No,62.83833,222.6281
6181,0,88,18474.89,Never Married,Female,No,58.52876,184.967
6182,3,38,78123.58,Divorced,Male,No,56.01033,162.5119
6183,3,37,28045.78,Separated,Female,No,70.67111,210.1518
6184,2,27,19293.1,Widowed,Female,No,70.98518,277.6375
6185,2,51,7391.15,Separated,Female,No,62.54758,220.1185
6186,1,48,30546.19,Widowed,Female,No,70.80297,125.0073
6187,0,79,8271.97,Never Married,Female,No,45.50676,139.9512
6188,2,49,18556.35,Divorced,Male,No,58.79896,235.1591
6189,2,76,50491.3,Never Married,Female,No,62.58644,182.4538
6190,1,41,644.32,Never Married,Male,No,68.14401,159.9794
6191,1,83,11150.32,Never Married,Female,No,67.85251,129.9621
6192,1,23,38682.52,Widowed,Male,No,61.20259,187.4673
6193,1,85,33436.08,Widowed,Female,No,62.39033,202.4433
6194,10,36,57023.3,Never Married,Male,No,66.57674,204.9496
6195,2,41,95657.24,Married,Male,No,56.97688,192.4705
6196,2,71,14975.47,Never Married,Male,No,66.28837,210.138
6197,8,53,36196.63,Separated,Female,No,65.1302,197.484
6198,1,82,35180.11,Widowed,Male,No,63.08784,152.4952
6199,1,82,58102.4,Married,Male,No,68.6808,114.9838
6200,0,85,51126.59,Married,Male,No,62.43544,184.9496
6201,0,83,89224.24,Widowed,Male,No,44.16108,175.0211
6202,3,77,50595.25,Never Married,Female,No,45.82823,214.9663
6203,0,69,52745.63,Divorced,Female,No,65.38502,192.4885
6204,0,42,18640.62,Separated,Female,No,47.67411,127.4958
6205,2,29,27890.61,Widowed,Female,No,69.80788,277.6375
6206,1,49,14235.87,Divorced,Male,No,56.73689,149.9621
6207,2,57,20757.95,Never Married,Male,No,51.63534,207.6094
6208,3,82,66851.03,Divorced,Female,No,70.16722,159.9476
6209,2,29,20544.64,Widowed,Female,No,65.68601,107.4806
6210,2,37,80501.9,Separated,Female,No,50.24709,112.4551
6211,0,31,28218.54,Divorced,Female,No,63.97947,190.127
6212,6,27,26644.15,Never Married,Male,No,71.25102,172.4579
6213,0,57,60163.56,Never Married,Male,No,71.56158,164.9889
6214,1,48,84378.57,Widowed,Male,No,54.03406,127.4738
6215,4,64,22293.87,Divorced,Female,No,56.7422,147.4421
6216,0,77,56567.94,Divorced,Female,No,62.47951,175.0211
6217,1,73,14325.51,Married,Male,No,60.20609,92.45514
6218,3,31,30533.21,Never Married,Female,No,46.00587,137.4684
6219,3,88,123206.3,Never Married,Male,No,62.8196,172.4848
6220,0,77,4007.53,Widowed,Female,No,55.17028,222.6362
6221,0,33,19016.55,Divorced,Male,No,51.06149,164.9785
6222,4,32,109866.0,Married,Male,Yes,57.59524,200.1323
6223,0,72,33920.51,Widowed,Male,No,57.87341,220.1149
6224,0,65,17286.64,Divorced,Male,Yes,60.43351,202.65
6225,0,85,15771.28,Married,Female,No,70.37667,210.127
6226,0,21,12166.43,Separated,Male,Yes,42.94126,255.1555
6227,2,64,26295.5,Separated,Male,No,67.13541,225.1457
6228,1,36,30011.53,Divorced,Female,No,66.86003,235.1417
6229,1,50,41169.83,Separated,Male,No,65.33266,172.4705
6230,3,44,3345.65,Never Married,Female,No,53.5771,137.4616
6231,2,76,27737.13,Separated,Male,No,45.16619,212.6415
6232,0,55,27392.87,Never Married,Male,No,66.81556,147.4783
6233,2,49,13638.46,Never Married,Female,No,63.18349,184.9785
6234,3,88,55285.5,Divorced,Male,No,63.78741,149.9378
6235,0,26,22788.17,Divorced,Male,Yes,55.20546,262.6106
6236,3,58,17580.86,Never Married,Female,No,65.69406,94.97283
6237,3,23,31468.83,Separated,Male,No,46.1155,194.9699
6238,0,83,36394.84,Divorced,Female,No,62.50904,112.4551
6239,2,80,14392.29,Widowed,Male,No,55.66379,139.9861
6240,0,65,34337.25,Never Married,Male,No,67.09465,169.9447
6241,6,48,50305.65,Married,Female,No,49.35209,139.983
6242,2,21,14377.81,Separated,Female,No,63.32675,252.6378
6243,2,44,17781.1,Never Married,Male,No,71.61196,119.9568
6244,0,40,50058.12,Never Married,Male,No,48.82198,152.4555
6245,1,48,6013.43,Never Married,Female,No,66.85047,149.9621
6246,4,58,69697.68,Divorced,Male,No,57.78133,162.497
6247,3,78,20797.96,Never Married,Male,No,48.16091,139.9861
6248,4,65,8103.04,Widowed,Male,No,61.93975,172.4624
6249,1,66,72212.97,Widowed,Male,No,52.40318,230.1051
6250,3,88,26118.87,Widowed,Male,No,50.47035,212.6228
6251,3,45,15279.99,Divorced,Male,No,64.49909,149.9778
6252,3,55,54172.57,Divorced,Female,No,56.12428,137.4392
6253,1,18,31397.21,Widowed,Male,No,51.98679,162.4713
6254,0,73,33016.71,Widowed,Male,No,51.4203,159.983
6255,3,81,38768.11,Separated,Female,No,57.04917,104.9629
6256,7,71,38323.22,Married,Female,No,71.44432,202.4433
6257,2,34,98376.58,Never Married,Female,No,66.2885,114.9728
6258,6,38,21714.62,Never Married,Female,No,67.37641,104.9643
6259,1,52,16085.27,Widowed,Male,No,50.62647,192.4404
6260,0,64,66710.72,Divorced,Female,No,69.15975,127.4421
6261,3,60,12115.07,Widowed,Male,No,64.34541,197.6288
6262,0,88,51856.16,Widowed,Male,No,67.93831,202.65
6263,2,74,64898.67,Separated,Male,No,47.56406,207.4673
6264,0,46,24939.72,Separated,Female,No,55.70975,182.497
6265,3,81,51471.68,Widowed,Male,No,56.64842,147.4564
6266,8,24,120864.5,Never Married,Female,No,63.52047,182.447
6267,0,41,22856.17,Separated,Male,No,66.88132,172.4579
6268,2,76,90643.01,Never Married,Male,No,51.95172,139.9512
6269,2,56,11160.15,Married,Male,No,63.73429,232.6378
6270,4,34,28502.49,Widowed,Male,No,59.55192,129.9915
6271,3,19,72149.15,Married,Female,No,66.97309,127.4738
6272,0,33,36311.55,Separated,Female,No,54.67507,162.4689
6273,1,33,26041.24,Separated,Male,No,49.64838,192.4404
6274,3,56,85403.93,Married,Female,No,49.21371,152.4441
6275,0,53,56932.4,Divorced,Female,No,68.59602,159.9512
6276,7,80,28826.4,Divorced,Female,No,51.42362,104.9629
6277,0,39,49512.78,Divorced,Male,No,69.50311,184.9853
6278,1,57,36867.42,Married,Female,No,59.51823,139.9349
6279,2,28,91141.47,Separated,Female,No,66.67672,137.4616
6280,1,57,75507.18,Married,Female,Yes,59.00106,240.1149
6281,3,82,14664.53,Married,Male,No,70.03292,169.9741
6282,2,77,32364.17,Divorced,Male,No,44.61375,169.9447
6283,4,75,52982.0,Separated,Female,No,68.22903,144.9607
6284,2,59,119415.5,Divorced,Male,No,64.80406,162.4818
6285,3,19,38365.83,Divorced,Female,No,45.28275,207.6094
6286,1,74,29877.9,Widowed,Male,No,69.83346,174.9755
6287,1,82,36514.64,Separated,Female,No,64.29998,232.6378
6288,6,40,21043.89,Divorced,Female,No,58.86869,152.5104
6289,6,84,32666.7,Never Married,Female,No,59.33259,112.4551
6290,0,78,7234.69,Separated,Male,No,60.63668,229.9931
6291,0,32,25575.05,Widowed,Male,No,68.60055,182.4833
6292,2,28,10715.15,Divorced,Male,No,65.2477,152.4624
6293,1,77,49081.31,Never Married,Female,Yes,49.22663,277.6375
6294,3,30,27770.71,Separated,Male,No,71.20584,207.6094
6295,1,34,40076.2,Widowed,Female,No,67.57266,159.9794
6296,0,38,11182.43,Married,Female,No,66.66711,222.6143
6297,2,31,99873.57,Married,Female,No,55.76858,187.6422
6298,2,68,50268.03,Never Married,Male,No,61.64252,277.6513
6299,8,19,75687.95,Divorced,Male,No,70.25446,164.9853
6300,4,79,104558.0,Separated,Female,No,54.7248,139.9979
6301,0,71,43527.2,Widowed,Male,No,60.59761,149.9778
6302,0,45,15818.64,Married,Male,No,63.00356,129.9778
6303,2,21,24482.09,Divorced,Male,No,46.8684,127.4421
6304,1,28,101771.0,Widowed,Male,No,68.17349,112.4844
6305,3,29,48607.71,Separated,Male,Yes,53.18909,220.1478
6306,0,55,25532.76,Divorced,Female,No,66.21435,129.995
6307,4,84,7649.73,Divorced,Nonbinary,No,62.32241,92.48802
6308,1,27,22686.88,Married,Female,No,59.42279,217.4702
6309,0,18,50066.53,Widowed,Male,No,45.22375,137.4392
6310,7,33,26387.48,Divorced,Female,No,63.87447,204.961
6311,3,76,29774.74,Divorced,Female,No,60.72645,187.6094
6312,6,82,48976.94,Widowed,Male,No,42.68533,104.9643
6313,8,44,7956.61,Married,Female,No,41.0181,129.9621
6314,0,20,29957.55,Widowed,Female,No,48.25774,114.9976
6315,1,64,12319.63,Married,Female,No,59.48902,92.48802
6316,1,41,59737.6,Separated,Male,No,44.65571,174.9699
6317,0,84,15037.87,Never Married,Female,No,65.08131,114.9728
6318,9,57,34635.21,Never Married,Male,No,68.18425,152.4441
6319,3,82,42113.14,Never Married,Male,No,66.65664,105.011
6320,0,57,31647.65,Divorced,Female,No,54.01597,149.9483
6321,1,25,31517.51,Divorced,Male,No,57.76658,192.4404
6322,0,48,65583.82,Separated,Male,No,67.09561,197.6288
6323,4,50,70152.92,Separated,Female,No,63.27315,200.1323
